"","idx","variable","value"
"468",136,"interaction",-0.0370274210223559
"469",137,"intercept",0.368048342093346
"470",137,"fpMain",-0.0348740461873131
"471",137,"oneBackFPMain",0.00520464977366816
"472",137,"interaction",-0.0306071762897968
"473",138,"intercept",0.367978981025321
"474",138,"fpMain",-0.0326628047615849
"475",138,"oneBackFPMain",0.00463888260411332
"476",138,"interaction",-0.0291352047040474
"477",139,"intercept",0.36815606566458
"478",139,"fpMain",-0.033653715566496
"479",139,"oneBackFPMain",0.00353293724410409
"480",139,"interaction",-0.0283581775197112
"481",140,"intercept",0.368480669901584
"482",140,"fpMain",-0.0333547454905952
"483",140,"oneBackFPMain",0.00144157404622873
"484",140,"interaction",-0.0287126990166946
"485",141,"intercept",0.368286565627102
"486",141,"fpMain",-0.0372097053188216
"487",141,"oneBackFPMain",0.00471310868246827
"488",141,"interaction",-0.0325793654545567
"489",142,"intercept",0.368178431039773
"490",142,"fpMain",-0.0356554056674629
"491",142,"oneBackFPMain",0.00381179235035989
"492",142,"interaction",-0.0316394366306875
"493",143,"intercept",0.367041315961609
"494",143,"fpMain",-0.0344711043386228
"495",143,"oneBackFPMain",0.00552092298553018
"496",143,"interaction",-0.0292714347393961
"497",144,"intercept",0.365052761119213
"498",144,"fpMain",-0.0314788707966072
"499",144,"oneBackFPMain",0.00434527682834619
"500",144,"interaction",-0.0286785963799162
"501",145,"intercept",0.365021126814072
"502",145,"fpMain",-0.0327285515641976
"503",145,"oneBackFPMain",0.00467319552021343
"504",145,"interaction",-0.0250229552705466
"505",146,"intercept",0.364410489280546
"506",146,"fpMain",-0.0303412625276841
"507",146,"oneBackFPMain",0.00282193363030387
"508",146,"interaction",-0.0237239414067092
"509",147,"intercept",0.36295028831057
"510",147,"fpMain",-0.0282582613539533
"511",147,"oneBackFPMain",0.00699161166371866
"512",147,"interaction",-0.0231147173436344
"513",148,"intercept",0.36309007913951
"514",148,"fpMain",-0.0299979559749742
"515",148,"oneBackFPMain",0.0058153639504903
"516",148,"interaction",-0.0242551021266117
"517",149,"intercept",0.362958666454652
"518",149,"fpMain",-0.0289257450527359
"519",149,"oneBackFPMain",0.00605468872875595
"520",149,"interaction",-0.021265067377869
"521",150,"intercept",0.363040961746448
"522",150,"fpMain",-0.0272401582640612
"523",150,"oneBackFPMain",0.00580083544603934
"524",150,"interaction",-0.0194663615859965
